Joint_1_x,Joint_1_y,Joint_1_z,Joint_2_x,Joint_2_y,Joint_2_z,Joint_3_x,Joint_3_y,Joint_3_z,Correct
-0.3206153,0.7115821,-2.636742,-0.4890087,0.9072048,-2.572525,-0.5687226,1.135639,-2.457322,0
-0.3228443,0.7071156,-2.641065,-0.4993582,0.8977167,-2.583946,-0.5916499,1.121811,-2.469613,0
-0.3240795,0.7046117,-2.641691,-0.5090622,0.8888113,-2.590697,-0.6138157,1.106974,-2.475632,0
-0.3271924,0.7001117,-2.647224,-0.5198741,0.8770802,-2.59922,-0.6321766,1.089753,-2.481038,0
-0.3316246,0.6953161,-2.650474,-0.5325502,0.8639284,-2.606345,-0.6535318,1.07028,-2.485553,0
-0.3330656,0.6924159,-2.655259,-0.5429654,0.8507552,-2.615019,-0.6747377,1.048724,-2.491518,0
-0.3361809,0.6892937,-2.660563,-0.5540587,0.8382924,-2.627743,-0.6990952,1.026801,-2.504303,0
-0.3404752,0.6858308,-2.668761,-0.5658873,0.8246003,-2.642667,-0.7236284,1.002326,-2.518815,0
-0.3423621,0.6818567,-2.672516,-0.5743373,0.8105518,-2.653188,-0.7442375,0.9774157,-2.530312,0
-0.3383253,0.6756191,-2.66477,-0.57704,0.7921661,-2.651331,-0.7572136,0.9490181,-2.529909,0
-0.3395944,0.6737808,-2.673707,-0.584453,0.7771589,-2.663426,-0.7712637,0.9248167,-2.540514,0
-0.341317,0.6713722,-2.672857,-0.5912916,0.7621574,-2.668471,-0.7883022,0.8957568,-2.545401,0
-0.3476279,0.6689868,-2.684484,-0.6014521,0.7484945,-2.68505,-0.8056744,0.8694873,-2.560703,0
-0.3519092,0.666964,-2.685236,-0.6094162,0.7333046,-2.691362,-0.8217698,0.8378429,-2.56572,0
-0.3555315,0.6646181,-2.683879,-0.6156355,0.7187907,-2.696519,-0.8362184,0.8068173,-2.572411,0
-0.3587449,0.659032,-2.683485,-0.621008,0.6998432,-2.700835,-0.8463862,0.7750862,-2.576934,0
-0.3628335,0.6563616,-2.679584,-0.6266341,0.6831039,-2.700621,-0.8557825,0.7434536,-2.575493,0
-0.3655297,0.6542664,-2.678061,-0.6298987,0.6686604,-2.703563,-0.863759,0.7098492,-2.579381,0
-0.3700172,0.6510442,-2.677062,-0.6343039,0.6502676,-2.707068,-0.8710746,0.6743147,-2.583903,0
-0.3741671,0.6468356,-2.678036,-0.6378115,0.6341444,-2.710886,-0.8750246,0.6457938,-2.586778,0
-0.3742067,0.6449571,-2.681082,-0.6359682,0.6188924,-2.720452,-0.876127,0.6134304,-2.6017,0
-0.3760439,0.640412,-2.68617,-0.6354715,0.6004262,-2.729147,-0.876141,0.5789062,-2.613287,0
-0.377674,0.6380488,-2.680456,-0.634513,0.5844302,-2.724128,-0.872648,0.5445411,-2.6079,0
-0.3800139,0.6371492,-2.681481,-0.6326351,0.5695171,-2.730029,-0.8689913,0.5107912,-2.618246,0
-0.3828698,0.6328239,-2.669876,-0.6298823,0.5492572,-2.722316,-0.8608788,0.4700799,-2.611953,0
-0.3854634,0.6293443,-2.669728,-0.6276459,0.5343837,-2.725214,-0.8526783,0.4367129,-2.617376,0
-0.3826438,0.6279264,-2.649196,-0.6176999,0.5170419,-2.705781,-0.8328661,0.398655,-2.59856,0
-0.3843132,0.6247429,-2.636598,-0.6132281,0.5019735,-2.693818,-0.8173857,0.365234,-2.586906,0
-0.3844068,0.6241319,-2.631541,-0.6058475,0.490177,-2.69293,-0.7987663,0.3357399,-2.589297,0
-0.3838724,0.6243374,-2.623794,-0.5950912,0.477468,-2.691355,-0.7755415,0.3057031,-2.59265,0
-0.3842307,0.622479,-2.619459,-0.5872545,0.4654393,-2.689232,-0.753032,0.2781043,-2.59315,0
-0.3842732,0.621787,-2.610535,-0.5784161,0.455002,-2.682921,-0.7287832,0.2544982,-2.588073,0
-0.3825552,0.6232289,-2.607627,-0.5667423,0.4467355,-2.682951,-0.701048,0.2346785,-2.589131,0
-0.3840263,0.6182752,-2.605165,-0.5585799,0.432933,-2.682157,-0.6766617,0.2114322,-2.588336,0
-0.3801904,0.6210187,-2.58426,-0.5444867,0.4270462,-2.662554,-0.6521917,0.1992335,-2.571398,0
-0.3770506,0.6182775,-2.565691,-0.5320417,0.4178716,-2.646707,-0.6273319,0.1828612,-2.560115,0
-0.3778569,0.6147844,-2.573304,-0.5269336,0.4096006,-2.653455,-0.6124707,0.1709112,-2.566743,0
-0.3760718,0.6138054,-2.563369,-0.5206977,0.4047058,-2.641531,-0.5985758,0.1633193,-2.555068,0
-0.3758884,0.6103873,-2.550707,-0.5152764,0.3972713,-2.627525,-0.5840383,0.1527372,-2.542183,0
-0.3751858,0.6101263,-2.552232,-0.5100498,0.3938851,-2.62839,-0.5676417,0.1460863,-2.544204,0
-0.3742554,0.6097371,-2.544623,-0.5035466,0.3896067,-2.619288,-0.5453629,0.1390323,-2.534011,0
-0.3731213,0.6069995,-2.534983,-0.498952,0.384191,-2.607588,-0.5313359,0.1328948,-2.520354,0
-0.372961,0.6044717,-2.526974,-0.4956988,0.3790882,-2.596875,-0.5171766,0.1267657,-2.509238,0
-0.3720503,0.6020314,-2.528097,-0.4931402,0.3752132,-2.596209,-0.5087221,0.1224415,-2.50862,0
-0.3731805,0.6012648,-2.531129,-0.493018,0.373458,-2.598148,-0.5066815,0.1208938,-2.509645,0
-0.3735275,0.6009452,-2.525636,-0.4922912,0.3725114,-2.592432,-0.5040129,0.119527,-2.504854,0
-0.3712956,0.6004512,-2.519009,-0.4898897,0.3717397,-2.585153,-0.5018773,0.1188523,-2.497332,0
-0.3707596,0.5986261,-2.519264,-0.4895502,0.370027,-2.585443,-0.5020308,0.1170753,-2.497876,0
-0.369342,0.5986789,-2.517632,-0.4885273,0.370688,-2.585185,-0.5028388,0.1174844,-2.498632,0
-0.3695855,0.5968864,-2.513601,-0.4884081,0.3687913,-2.581442,-0.5030587,0.1157217,-2.494554,0
-0.3690643,0.5991238,-2.518858,-0.4904869,0.373371,-2.589856,-0.511535,0.1203649,-2.504106,0
-0.3697357,0.6023625,-2.523897,-0.4947977,0.3794239,-2.597425,-0.5277654,0.1273441,-2.512707,0
-0.3715878,0.6044406,-2.528968,-0.4997066,0.3835395,-2.603377,-0.5430329,0.1328973,-2.519059,0
-0.3695615,0.6064042,-2.518778,-0.4999748,0.3872115,-2.594247,-0.5524777,0.1380318,-2.510813,0
-0.3711171,0.6083033,-2.531354,-0.5044543,0.3912386,-2.607857,-0.5633108,0.143369,-2.524761,0
-0.3707584,0.6144608,-2.529882,-0.509299,0.4022689,-2.610689,-0.5808357,0.15687,-2.530251,0
-0.370432,0.6185418,-2.52872,-0.5165321,0.4108186,-2.607804,-0.6000426,0.1704881,-2.523688,0
-0.3746709,0.6183682,-2.536919,-0.5287976,0.415682,-2.613807,-0.624611,0.1808552,-2.527294,0
-0.3739298,0.6216969,-2.534768,-0.5353795,0.4234263,-2.608057,-0.6412164,0.1947102,-2.516975,0
-0.3750764,0.6234011,-2.541923,-0.5467391,0.4345884,-2.616958,-0.6690388,0.2143688,-2.525555,0
-0.3780211,0.6244355,-2.553727,-0.5607548,0.4444934,-2.624279,-0.6968573,0.2355499,-2.526162,0
-0.3787906,0.6310048,-2.558496,-0.5705398,0.4597787,-2.626777,-0.7203312,0.2618021,-2.5259,0
-0.3815807,0.6316798,-2.569761,-0.5839356,0.4711978,-2.633373,-0.7515702,0.2907388,-2.52782,0
-0.3829983,0.6325409,-2.5728,-0.5950561,0.4850835,-2.636333,-0.7796193,0.3213109,-2.531818,0
-0.3828543,0.6363808,-2.580599,-0.6037658,0.5017555,-2.642426,-0.8042194,0.3587065,-2.536768,0
-0.3804876,0.6379783,-2.588247,-0.6106086,0.5186034,-2.647766,-0.8226679,0.395907,-2.539208,0
-0.3794754,0.6416775,-2.595182,-0.6161391,0.5352987,-2.653683,-0.837024,0.4291288,-2.545303,0
-0.3786584,0.6456153,-2.596927,-0.6219949,0.5529252,-2.65119,-0.8497006,0.4677143,-2.538507,0
-0.3746517,0.647476,-2.598804,-0.6253995,0.5733109,-2.647523,-0.8592652,0.5121059,-2.531899,0
-0.3730987,0.6519727,-2.603811,-0.6289124,0.5926729,-2.646135,-0.8647179,0.5551998,-2.524481,0
-0.3696303,0.6559953,-2.607867,-0.6288874,0.6128493,-2.648766,-0.866932,0.5906861,-2.527721,0
-0.3705675,0.6607835,-2.606216,-0.6322597,0.632298,-2.644351,-0.8691764,0.6250911,-2.519343,0
-0.3657252,0.6622324,-2.612818,-0.6289896,0.6490424,-2.648405,-0.8652118,0.6622391,-2.522576,0
-0.3608865,0.667857,-2.61683,-0.6250097,0.6696134,-2.648205,-0.8602207,0.6972434,-2.522823,0
-0.3563142,0.6701554,-2.620032,-0.6201481,0.6877881,-2.648829,-0.8537914,0.7306488,-2.524804,0
-0.3519804,0.6729201,-2.619007,-0.6147746,0.7049448,-2.64474,-0.8453212,0.7631228,-2.521161,0
-0.347283,0.675859,-2.618991,-0.6081155,0.7229219,-2.641351,-0.8349369,0.7954988,-2.518498,0
-0.3451265,0.6761938,-2.616292,-0.6038824,0.7349716,-2.634705,-0.8255995,0.8206513,-2.510977,0
-0.342496,0.6805745,-2.615276,-0.5985037,0.7512691,-2.629797,-0.8146946,0.850468,-2.506389,0
-0.3328692,0.6780583,-2.597759,-0.5848102,0.7624488,-2.610107,-0.7936695,0.8806465,-2.490879,0
-0.3310479,0.6808256,-2.597652,-0.5794149,0.7757219,-2.605201,-0.7807375,0.9065704,-2.486222,0
-0.327013,0.6819272,-2.58768,-0.5713934,0.7867546,-2.59384,-0.7665309,0.9292543,-2.477981,0
-0.3265333,0.6868715,-2.589316,-0.5659209,0.8027937,-2.591339,-0.7539321,0.9538876,-2.474588,0
-0.3269344,0.6888033,-2.585181,-0.5607175,0.8155954,-2.580969,-0.7385877,0.9759426,-2.460723,0
-0.3269699,0.6934323,-2.586187,-0.555982,0.8283786,-2.576625,-0.7245233,0.9962966,-2.453314,0
-0.3282987,0.7008704,-2.593663,-0.5517112,0.8444337,-2.578665,-0.710901,1.019336,-2.452664,0
-0.3303537,0.7090137,-2.602444,-0.5481174,0.8602466,-2.581088,-0.6951032,1.043664,-2.452396,0
-0.32774,0.7097779,-2.599955,-0.53961,0.8688465,-2.576358,-0.6781716,1.060436,-2.450253,0
-0.3253023,0.7120448,-2.596436,-0.5309836,0.8789685,-2.57235,-0.6642649,1.076204,-2.449295,0
-0.3248421,0.7127034,-2.594207,-0.5240077,0.8868629,-2.566821,-0.6489225,1.089568,-2.443877,0
-0.3225751,0.7158266,-2.589862,-0.5146926,0.8968968,-2.557413,-0.628866,1.105243,-2.433459,0
-0.3196609,0.7180029,-2.585829,-0.5062847,0.9033773,-2.546377,-0.6098763,1.116207,-2.420757,0
-0.3206398,0.7188393,-2.583142,-0.5013023,0.9092851,-2.540248,-0.5961828,1.12699,-2.416109,0
-0.3183748,0.7248702,-2.579944,-0.4934921,0.9187678,-2.530082,-0.5782709,1.139753,-2.40444,0
-0.3159586,0.7259235,-2.579085,-0.4851069,0.9239177,-2.524903,-0.5613827,1.148347,-2.399915,0
-0.3141069,0.7267647,-2.574654,-0.4764398,0.9288052,-2.514853,-0.5410686,1.157172,-2.390435,0
-0.3120769,0.7304094,-2.573287,-0.4674734,0.9362556,-2.508266,-0.5217631,1.16735,-2.383942,0
-0.3117528,0.7344535,-2.569075,-0.4627637,0.9418817,-2.498948,-0.508983,1.174421,-2.374058,0
-0.3117613,0.736064,-2.565244,-0.4572039,0.9452289,-2.488791,-0.4921506,1.17935,-2.363196,0
-0.3099543,0.7387186,-2.570683,-0.4489163,0.9507996,-2.490311,-0.4751653,1.186931,-2.36637,0
-0.3090188,0.7393261,-2.569749,-0.4408328,0.9541886,-2.484852,-0.4587046,1.192035,-2.362712,0
-0.3050243,0.7409815,-2.563706,-0.4308144,0.9569885,-2.472787,-0.4386456,1.195864,-2.351603,0
-0.3062767,0.7413142,-2.563362,-0.4245769,0.959364,-2.467404,-0.4202006,1.19916,-2.347875,0
-0.3071615,0.7415406,-2.56105,-0.4197076,0.9605094,-2.46038,-0.4061281,1.200923,-2.342798,0
-0.3063781,0.7439863,-2.565915,-0.4159577,0.9634248,-2.463019,-0.3984931,1.204284,-2.346872,0
-0.3058739,0.7444056,-2.563806,-0.4105175,0.9640274,-2.456267,-0.3841815,1.204548,-2.341095,0
-0.3059875,0.7423117,-2.562407,-0.4051538,0.9624321,-2.450775,-0.3694931,1.202643,-2.337482,0
-0.3062849,0.741642,-2.559984,-0.4012088,0.9625158,-2.446174,-0.3579476,1.202557,-2.335193,0
-0.3047791,0.7414341,-2.560473,-0.3973403,0.9623756,-2.444863,-0.3502146,1.202414,-2.335459,0
-0.303589,0.7425948,-2.558383,-0.3936033,0.9640851,-2.441816,-0.3433464,1.204065,-2.333685,0
-0.3035596,0.7435285,-2.561753,-0.3931185,0.9646386,-2.444118,-0.3423861,1.204845,-2.336715,0
-0.3045083,0.7439126,-2.561321,-0.3932009,0.9648725,-2.442751,-0.3413578,1.205163,-2.336069,0
-0.3051403,0.7436286,-2.562837,-0.3932004,0.9642845,-2.443234,-0.3404132,1.204515,-2.336881,0
-0.3049482,0.7430283,-2.564996,-0.3927662,0.9642723,-2.446306,-0.3399175,1.2048,-2.340657,0
-0.3053285,0.7419448,-2.565786,-0.3926684,0.9632366,-2.446831,-0.3395704,1.203806,-2.341403,0
-0.3057352,0.7417697,-2.568526,-0.3935464,0.9628551,-2.449535,-0.340783,1.20375,-2.344683,0
-0.3073316,0.7421746,-2.56971,-0.3968562,0.9628172,-2.451175,-0.3470894,1.203968,-2.345449,0
-0.3062733,0.7415149,-2.57531,-0.4009955,0.9618963,-2.460383,-0.3613038,1.204671,-2.354112,0
-0.3066204,0.7407964,-2.57867,-0.4046825,0.9612404,-2.466702,-0.3730639,1.204902,-2.359755,0
-0.3070799,0.7376511,-2.580668,-0.40749,0.9579051,-2.470421,-0.3801055,1.201519,-2.362205,0
-0.3095408,0.7345608,-2.583738,-0.4148418,0.9521533,-2.472771,-0.3895141,1.195033,-2.362424,0
-0.3097331,0.731778,-2.584619,-0.4211517,0.9481834,-2.477366,-0.403131,1.191545,-2.366648,0
-0.3103752,0.7321424,-2.584924,-0.4314787,0.9452666,-2.481674,-0.4252279,1.188033,-2.368389,0
-0.3107415,0.7317718,-2.587168,-0.4413762,0.9422084,-2.490217,-0.4491965,1.184057,-2.37508,0
-0.3129478,0.7308129,-2.580297,-0.4515355,0.9387615,-2.489197,-0.4715642,1.179772,-2.373781,0
-0.3145927,0.7271733,-2.595175,-0.4586042,0.933542,-2.509029,-0.4884055,1.173573,-2.393681,0
-0.31572,0.7245562,-2.593326,-0.4693424,0.9259069,-2.512045,-0.5127748,1.163075,-2.395113,0
-0.3185759,0.7219094,-2.589768,-0.4787365,0.9201546,-2.513637,-0.5302299,1.155332,-2.395957,0
-0.3181976,0.7209205,-2.595599,-0.4876404,0.9143441,-2.527592,-0.5551178,1.145239,-2.409514,0
-0.3190497,0.7157289,-2.59306,-0.4963221,0.9041154,-2.531144,-0.5766363,1.130664,-2.412682,0
-0.3187974,0.7121854,-2.600519,-0.5045795,0.8939475,-2.543985,-0.5978405,1.1148,-2.424258,0
-0.3216373,0.7098858,-2.601452,-0.5150224,0.8853282,-2.55075,-0.6194689,1.10058,-2.430059,0
-0.3246181,0.7061717,-2.601982,-0.5253975,0.8742516,-2.555235,-0.6391305,1.08332,-2.432095,0
-0.3276073,0.7009124,-2.599272,-0.5372613,0.859071,-2.557087,-0.6625935,1.059649,-2.431116,0
-0.3250266,0.6972159,-2.598514,-0.5420281,0.8466478,-2.562059,-0.6796079,1.038703,-2.435589,0
-0.3282218,0.6942287,-2.604976,-0.5523583,0.8344753,-2.575954,-0.7035086,1.016536,-2.450193,0
-0.3284379,0.6907952,-2.609263,-0.5598958,0.8198215,-2.586286,-0.7235001,0.9904133,-2.460031,0
-0.3314434,0.6862447,-2.605281,-0.5686041,0.8051725,-2.586321,-0.7402008,0.9664977,-2.458505,0
-0.3298239,0.682685,-2.605272,-0.572724,0.7904584,-2.593741,-0.7552981,0.9412338,-2.468275,0
-0.3280197,0.6790707,-2.604096,-0.5767812,0.7730446,-2.598172,-0.7688882,0.9127066,-2.474084,0
-0.3303243,0.6773778,-2.60588,-0.5830063,0.7604062,-2.603312,-0.7817408,0.8888708,-2.477576,0
-0.3337603,0.6755191,-2.611666,-0.5890267,0.7502252,-2.614218,-0.7954451,0.8662267,-2.488745,0
-0.3370374,0.6728575,-2.61357,-0.595287,0.7359896,-2.621935,-0.8091218,0.8389761,-2.49753,0
-0.3385289,0.6697304,-2.608056,-0.5992498,0.720871,-2.620615,-0.8189265,0.809507,-2.495339,0
-0.3415334,0.6671305,-2.60812,-0.6041025,0.7063193,-2.624559,-0.8294388,0.7779545,-2.498463,0
-0.3450225,0.6631652,-2.606602,-0.6089618,0.6895194,-2.62635,-0.8371445,0.7478752,-2.49854,0
-0.3487566,0.6602819,-2.607203,-0.613205,0.6746914,-2.631859,-0.8447492,0.7197835,-2.504728,0
-0.3529492,0.6575522,-2.603759,-0.6173561,0.6603105,-2.632566,-0.8525379,0.6902015,-2.507649,0
-0.3581783,0.6538823,-2.610658,-0.621874,0.6419323,-2.643373,-0.8590368,0.6577055,-2.519626,0
-0.362446,0.6505269,-2.605417,-0.624686,0.6243691,-2.641396,-0.862351,0.622866,-2.517616,0
-0.3680524,0.648516,-2.617214,-0.6280975,0.609138,-2.656893,-0.8648503,0.5935114,-2.532345,0
-0.3657995,0.645347,-2.590439,-0.622333,0.5888901,-2.632293,-0.8565284,0.5549321,-2.506564,0
-0.3646498,0.6433718,-2.569422,-0.6164129,0.5707385,-2.615119,-0.8478901,0.5136009,-2.4928,0
-0.3665849,0.6397437,-2.577224,-0.6140695,0.555191,-2.625709,-0.8434743,0.4835584,-2.507174,0
-0.3642437,0.6376299,-2.543995,-0.6049637,0.5365544,-2.594849,-0.8283292,0.4454013,-2.478199,0
-0.3635921,0.6355167,-2.529642,-0.5973778,0.5216397,-2.585542,-0.8140249,0.4113724,-2.472788,0
-0.3633935,0.6314539,-2.523407,-0.5908962,0.5055766,-2.579495,-0.7973925,0.3773906,-2.466641,0
-0.364742,0.6286874,-2.507288,-0.5839119,0.4889717,-2.563791,-0.7761031,0.3403172,-2.450775,0
-0.3673488,0.627675,-2.51213,-0.5792416,0.4782141,-2.571387,-0.7593938,0.3150505,-2.458555,0
-0.3660085,0.6274633,-2.51179,-0.5693406,0.4694032,-2.578285,-0.7394385,0.291363,-2.472564,0
-0.3661482,0.6273987,-2.507944,-0.5597512,0.4591249,-2.578302,-0.7145739,0.2653343,-2.476895,0
-0.3669416,0.625374,-2.510285,-0.5536031,0.4502891,-2.582751,-0.6947455,0.244525,-2.485035,0
-0.3660167,0.6255223,-2.497023,-0.5429431,0.440866,-2.570151,-0.6675683,0.2246958,-2.47244,0
-0.3647398,0.6261713,-2.494823,-0.5333796,0.4341048,-2.56844,-0.6455149,0.2106145,-2.472076,0
-0.3651018,0.6234331,-2.491923,-0.525418,0.4253365,-2.568113,-0.6259852,0.1944294,-2.47659,0
-0.3642525,0.6215081,-2.485422,-0.5153659,0.4167673,-2.562845,-0.6024987,0.1797323,-2.473232,0
-0.3651063,0.6191355,-2.48293,-0.5076116,0.4091983,-2.562725,-0.5850637,0.1678717,-2.475714,0
-0.3637346,0.617282,-2.470774,-0.5009227,0.403076,-2.548515,-0.570142,0.1589106,-2.46249,0
-0.363691,0.6154057,-2.478043,-0.4978161,0.3988442,-2.554594,-0.5611716,0.1527709,-2.469492,0
-0.3634295,0.6120118,-2.467748,-0.4939713,0.3922524,-2.541323,-0.5475183,0.1444755,-2.454446,0
-0.3636949,0.6106086,-2.468464,-0.4908027,0.3881372,-2.539869,-0.5333628,0.1387144,-2.451635,0
-0.3646287,0.6090183,-2.465423,-0.4885551,0.3842006,-2.535049,-0.5209974,0.1337159,-2.445532,0
-0.3644674,0.6082555,-2.46621,-0.4872895,0.3826395,-2.535208,-0.5147648,0.1314705,-2.445946,0
-0.3633412,0.6081008,-2.457199,-0.4850065,0.3816372,-2.525465,-0.5092322,0.1303605,-2.435569,0
-0.3644675,0.6075025,-2.464582,-0.4860359,0.3809227,-2.532636,-0.5088133,0.1294567,-2.442889,0
-0.3655393,0.6068071,-2.464794,-0.4862105,0.3799413,-2.533488,-0.5075675,0.1282306,-2.44408,0
-0.3648522,0.6075025,-2.462489,-0.4857417,0.3805361,-2.530463,-0.5067194,0.1289792,-2.440533,0
-0.3634849,0.6060446,-2.448276,-0.4847564,0.379519,-2.517036,-0.5075287,0.1279979,-2.427444,0
-0.3617637,0.6084241,-2.455486,-0.4864184,0.3839937,-2.525062,-0.5194198,0.1332283,-2.436541,0
-0.3652544,0.6106185,-2.468811,-0.4920259,0.3876655,-2.539306,-0.5347438,0.1378489,-2.45227,0
-0.3632603,0.6124151,-2.470171,-0.4923538,0.3911799,-2.541854,-0.5426645,0.1422155,-2.456449,0
-0.3649816,0.616048,-2.475792,-0.4963684,0.3962314,-2.547672,-0.551553,0.1488293,-2.460751,0
-0.3666365,0.6210171,-2.481609,-0.5014164,0.4032972,-2.553588,-0.5611143,0.1580543,-2.463586,0
-0.3673991,0.6228555,-2.483962,-0.5087385,0.4106572,-2.559748,-0.5817553,0.1685214,-2.471164,0
-0.3687144,0.6287684,-2.499732,-0.518375,0.4230119,-2.577285,-0.6056652,0.1861119,-2.487468,0
-0.3693015,0.6343174,-2.494878,-0.5244631,0.4316909,-2.569817,-0.6172911,0.2006233,-2.470828,0
-0.3707346,0.635913,-2.500345,-0.5355403,0.4408289,-2.574708,-0.6439971,0.2185178,-2.471639,0
-0.371352,0.6370137,-2.513191,-0.5455824,0.4492329,-2.584819,-0.6683028,0.2367733,-2.477074,0
-0.3709994,0.6369882,-2.510388,-0.5529983,0.4561175,-2.580465,-0.691955,0.2541865,-2.472191,0
-0.3740875,0.6382846,-2.500535,-0.565881,0.4666209,-2.567581,-0.7182543,0.2761469,-2.456629,0
-0.3718185,0.6414237,-2.50776,-0.573209,0.481316,-2.575258,-0.7430387,0.3053195,-2.465752,0
-0.3713198,0.6424196,-2.511804,-0.5821807,0.4929423,-2.574595,-0.7687957,0.3396812,-2.458431,0
-0.3709102,0.6434791,-2.515655,-0.5916928,0.508152,-2.576401,-0.7890753,0.3725811,-2.456114,0
-0.3708536,0.6485016,-2.523189,-0.5975804,0.5242594,-2.585698,-0.8032227,0.4037143,-2.46327,0
-0.3677393,0.6494502,-2.528944,-0.6019033,0.5385553,-2.589094,-0.81845,0.4414715,-2.464633,0
-0.3662004,0.653659,-2.535106,-0.6077017,0.5572087,-2.59099,-0.8306761,0.4818806,-2.462863,0
-0.3656831,0.656188,-2.541295,-0.6134176,0.5737739,-2.592128,-0.8388333,0.5134718,-2.460372,0
-0.3636174,0.6563051,-2.543353,-0.6170882,0.5886804,-2.587262,-0.8452021,0.5516308,-2.451617,0
-0.3625898,0.6598375,-2.581144,-0.6210839,0.6131188,-2.622937,-0.853424,0.6007301,-2.489998,0
-0.3601397,0.6621615,-2.584274,-0.6215507,0.6296478,-2.621093,-0.8529922,0.6344236,-2.48611,0
-0.3601971,0.6623864,-2.596742,-0.6237636,0.6480259,-2.629529,-0.8538479,0.6689637,-2.493767,0
-0.3557041,0.6661984,-2.594081,-0.6201488,0.6675574,-2.62264,-0.8484688,0.7026136,-2.486812,0
-0.3525554,0.6688215,-2.589948,-0.6169357,0.684068,-2.614829,-0.8425535,0.7334895,-2.478952,0
-0.3541328,0.6700615,-2.607147,-0.6172795,0.7030731,-2.627458,-0.8383776,0.7686756,-2.491002,0
-0.3485471,0.6730288,-2.61622,-0.6095501,0.7218086,-2.63192,-0.8262374,0.8030273,-2.496796,0
-0.3431472,0.6744426,-2.618443,-0.6015733,0.7365382,-2.628863,-0.8109244,0.835798,-2.494223,0
-0.3393748,0.6750895,-2.610266,-0.5956155,0.7461502,-2.616556,-0.7976252,0.8606044,-2.482763,0
-0.3364521,0.6803278,-2.605436,-0.5900156,0.7606094,-2.608419,-0.7861547,0.8876474,-2.477274,0
-0.3325733,0.6814895,-2.601207,-0.5814633,0.7752848,-2.599041,-0.7690373,0.9150295,-2.468291,0
-0.3323279,0.6833086,-2.600157,-0.5777577,0.7857691,-2.596342,-0.7597909,0.9362653,-2.469759,0
-0.3327152,0.6865726,-2.59938,-0.5717795,0.8028747,-2.590981,-0.7448216,0.9631823,-2.463835,0
-0.3308903,0.6915333,-2.605991,-0.5643177,0.818311,-2.592296,-0.7285945,0.9860369,-2.463108,0
-0.3332307,0.6978605,-2.609889,-0.5617761,0.8325738,-2.59071,-0.7153257,1.009086,-2.460041,0
-0.3320608,0.7023956,-2.607849,-0.5544056,0.8462041,-2.58274,-0.6963555,1.030971,-2.450379,0
-0.3307039,0.7048452,-2.604474,-0.5469308,0.8573521,-2.577343,-0.6805865,1.049932,-2.447507,0
-0.329089,0.7084091,-2.602299,-0.5388644,0.8692255,-2.572621,-0.6648746,1.068325,-2.444992,0
-0.3282307,0.7122675,-2.600391,-0.5321817,0.8799566,-2.568254,-0.6514885,1.084229,-2.44237,0
-0.3256109,0.7146715,-2.596482,-0.5226194,0.8896904,-2.560363,-0.6329228,1.099243,-2.434947,0
-0.3252643,0.7176828,-2.591884,-0.5152816,0.8991731,-2.550614,-0.6161327,1.113258,-2.424896,0
-0.3238004,0.7199008,-2.585774,-0.506632,0.9069185,-2.537343,-0.5955808,1.125422,-2.410249,0
-0.322913,0.7212578,-2.583798,-0.4992075,0.9122337,-2.527256,-0.5741624,1.135159,-2.398825,0
-0.3212352,0.722964,-2.583789,-0.4910274,0.9186322,-2.523514,-0.5580062,1.145161,-2.396995,0
-0.3195097,0.7254757,-2.583511,-0.4826261,0.9249482,-2.517539,-0.5383499,1.155,-2.391924,0
-0.3162687,0.7259595,-2.578109,-0.4740945,0.9276479,-2.506266,-0.519026,1.160147,-2.380832,0
-0.3171431,0.727297,-2.573509,-0.4696031,0.9323419,-2.49961,-0.5089316,1.166804,-2.375961,0
-0.3137986,0.7299284,-2.568321,-0.4598082,0.9374821,-2.488627,-0.4880875,1.173065,-2.36409,0
-0.3122299,0.7319506,-2.566365,-0.4527645,0.9405529,-2.479857,-0.4687325,1.177096,-2.354955,0
-0.3131595,0.7337005,-2.564517,-0.4455802,0.9448923,-2.47172,-0.4459695,1.183052,-2.348886,0
-0.3116337,0.7342288,-2.565692,-0.4365038,0.9472209,-2.466746,-0.424885,1.186619,-2.346905,0
-0.3106547,0.7347549,-2.563686,-0.4297175,0.9492291,-2.46086,-0.4117513,1.189759,-2.344109,0
-0.307386,0.7371738,-2.564386,-0.4219237,0.9531713,-2.459626,-0.4012459,1.194564,-2.345124,0
-0.307694,0.7375984,-2.560802,-0.4177475,0.9537582,-2.451661,-0.3922124,1.195044,-2.337918,0
-0.3076022,0.7372762,-2.560225,-0.4114529,0.9539474,-2.446132,-0.3760498,1.194673,-2.333857,0
-0.3081773,0.7379957,-2.560224,-0.4065322,0.9548245,-2.441649,-0.3619785,1.194823,-2.331086,0
-0.3053617,0.7397761,-2.560491,-0.4010933,0.9568819,-2.440287,-0.3513986,1.196424,-2.330932,0
-0.3052951,0.7413352,-2.562048,-0.3980504,0.9589369,-2.440415,-0.3448271,1.198198,-2.332111,0
-0.303341,0.74193,-2.564796,-0.3934786,0.960685,-2.443264,-0.3375203,1.199921,-2.336291,0
-0.3032414,0.7433802,-2.56666,-0.3909474,0.9627189,-2.444403,-0.3314517,1.201708,-2.338796,0
-0.3035813,0.7417024,-2.563557,-0.388113,0.9615287,-2.439948,-0.3245872,1.200138,-2.335839,0
